Levenshtein Distance,Body tags in source,Number of parameter,Digit to alphabet ratio,Entropy,IP Address,Host name length,Percentage Character,Special Characters,Total links,Word based distribution,Is www present,Question Mark,Numeric Character,At Character,Frame tag present,Domain to URL Ratio,Is domain suspicious,Google Search Feature,Https in URL,Is English word,Dots,ASN updation date,mailto: present,Dash,Label
135,0,0,0.0,4.17512313511346,0,27,0,5,0,1,0,0,0,0,0,0.794117647058824,0,0,0,1,2,0,0,0,0
27,0,0,0.0,4.07781953111478,0,25,0,5,0,1,0,0,0,0,0,0.78125,0,0,0,1,2,0,0,0,0
9,1,0,0.0,4.08361697539723,1,21,0,5,267,1,0,0,0,0,1,0.75,115,2,0,1,2,0,0,0,0
9,1,0,0.0,3.88204510813686,1,16,0,5,441,1,0,0,0,0,0,0.695652173913044,35,9,0,1,2,1,0,0,0
9,0,0,0.0,4.19581647153762,1,24,0,5,0,1,0,0,0,0,0,0.774193548387097,0,9,0,1,2,1,0,0,0
9,1,0,0.0,3.45498685577267,1,17,0,5,11,1,0,0,0,0,1,0.708333333333333,0,6,0,1,2,0,0,0,0
9,1,0,0.0,3.43872187554087,1,17,0,5,110,1,0,0,0,0,1,0.708333333333333,4,12,0,1,2,1,0,0,0
42,1,0,0.0,3.95006375643621,1,19,0,5,42,1,0,0,0,0,0,0.730769230769231,0,3,0,1,2,1,0,0,0
8,1,0,0.0,3.88684218813101,1,17,0,5,8,1,0,0,0,0,0,0.708333333333333,16,3,0,1,2,1,0,0,0
9,1,0,0.0714285714285714,3.78494182743764,1,14,0,6,148,1,0,0,1,0,1,0.666666666666667,3,0,0,0,2,0,1,1,0
9,0,0,0.0,3.60693673217532,1,15,0,5,1877,1,0,0,0,0,1,0.681818181818182,162,0,0,1,2,1,0,0,0
0,0,0,0.0,3.57661764490867,1,12,0,5,1370,1,0,0,0,0,0,0.631578947368421,54,0,0,1,2,0,0,0,0
0,0,0,0.0,3.45482239994661,1,10,0,5,0,1,0,0,0,0,0,0.588235294117647,0,0,0,1,2,0,0,0,0
0,0,0,0.125,3.7720552088742,0,17,0,6,0,1,0,0,2,0,0,0.708333333333333,0,0,0,0,3,0,0,0,0
0,1,0,0.0,3.68970373219955,0,14,0,5,0,1,0,0,0,0,0,0.666666666666667,0,0,0,1,2,0,0,0,0
9,1,0,0.0,4.02698683335929,1,19,0,5,105,1,0,0,0,0,0,0.730769230769231,0,2,0,1,2,1,0,0,0
21,0,0,0.0,3.93872187554087,0,17,0,6,0,1,0,0,0,0,0,0.708333333333333,0,0,0,0,2,0,0,1,0
9,0,0,0.0,3.93775195540859,1,24,0,5,0,1,0,0,0,0,0,0.774193548387097,0,3,0,1,2,1,0,0,0
9,1,0,0.0,3.75444184571334,1,15,0,5,379,1,0,0,0,0,1,0.681818181818182,0,0,0,1,2,1,1,0,0
9,1,0,0.0,3.78656924646063,1,23,0,5,0,1,0,0,0,0,0,0.766666666666667,0,1,0,1,2,1,0,0,0
27,1,0,0.0,3.87966400490259,1,15,0,5,175,1,0,0,0,0,1,0.681818181818182,122,3,0,1,2,1,1,0,0
22,0,0,0.0,3.74540642593825,1,22,0,5,0,1,0,0,0,0,0,0.758620689655172,0,11,0,1,2,1,0,0,0
9,1,0,0.0,3.41938194564637,1,11,0,5,630,1,0,0,0,0,1,0.611111111111111,12,0,0,1,2,0,0,0,0
9,1,0,0.0,3.73814933319287,1,19,0,6,190,1,0,0,0,0,1,0.730769230769231,768,1,0,1,3,1,0,0,0
9,0,0,0.0,3.79433606575045,1,21,0,5,0,1,0,0,0,0,0,0.75,0,2,0,1,2,1,0,0,0
9,1,0,0.0,3.57661764490867,1,12,0,5,1,1,0,0,0,0,0,0.631578947368421,0,0,0,1,2,1,0,0,0
9,0,0,0.0,3.54643934467102,1,13,0,5,0,1,0,0,0,0,0,0.65,0,0,0,1,2,1,0,0,0
9,1,0,0.0,4.07158158812628,1,28,0,5,332,1,0,0,0,0,1,0.8,45,0,0,1,2,1,0,0,0
9,1,0,0.0,3.88204510813686,1,16,0,5,31,1,0,0,0,0,0,0.695652173913044,20,2,0,1,2,1,0,0,0
9,1,0,0.0,3.7720552088742,1,17,0,5,52,1,0,0,0,0,1,0.708333333333333,198,0,0,1,2,1,0,0,0
8,1,0,0.0,3.30055909239095,1,12,0,5,5,1,0,0,0,0,0,0.631578947368421,7,0,0,1,2,0,0,0,0
9,1,0,0.0,3.69026039096838,1,19,0,6,205,1,0,0,0,0,1,0.730769230769231,13,0,0,1,3,1,0,0,0
9,1,0,0.0,3.82525173728865,1,19,0,5,172,1,0,0,0,0,0,0.730769230769231,0,1,0,1,2,1,0,0,0
11,1,0,0.0,3.85538854220754,1,17,0,5,146,1,0,0,0,0,1,0.708333333333333,199,1,0,1,2,1,1,0,0
9,1,0,0.0,4.05731308230218,1,30,0,6,436,1,0,0,0,0,1,0.810810810810811,34,0,0,1,3,1,1,0,0
115,1,0,0.0,3.82393489628406,1,17,0,6,0,1,0,0,0,0,1,0.708333333333333,212,0,0,0,2,1,0,1,0
0,1,0,0.0,3.73600694644766,1,20,0,5,10,1,0,0,0,0,0,0.740740740740741,33,0,0,1,2,1,0,0,0
0,1,0,0.0714285714285714,3.54643934467102,1,13,0,5,230,1,0,0,1,0,1,0.65,0,0,0,0,2,0,0,0,0
0,1,0,0.0,3.85182322555177,1,21,0,5,188,1,0,0,0,0,1,0.75,53,0,0,1,2,1,0,0,0
0,1,0,0.0,3.57366068968819,1,18,0,6,310,1,0,0,0,0,1,0.72,11,0,0,1,3,0,1,0,0
0,1,0,0.0,3.85538854220754,1,17,0,5,134,1,0,0,0,0,1,0.708333333333333,82,0,0,1,2,1,0,0,0
0,1,0,0.0,3.68418371977919,1,13,0,5,67,1,0,0,0,0,1,0.65,60,0,0,1,2,1,0,0,0
0,0,0,0.0769230769230769,3.40869496956284,1,13,0,6,20,1,0,0,1,0,0,0.65,0,0,0,1,3,0,1,0,0
0,1,0,0.0,3.81366068968819,1,18,0,5,32,1,0,0,0,0,1,0.72,7,0,0,1,2,1,0,0,0
0,1,0,0.0,3.94346518960165,1,18,0,5,1,1,0,0,0,0,1,0.72,226,0,0,1,2,1,0,0,0
0,0,0,0.0,3.78346518960165,0,18,0,5,0,1,0,0,0,0,0,0.72,0,0,0,1,2,0,0,0,0
0,1,0,0.0,3.68418371977919,1,13,0,5,0,1,0,0,0,0,0,0.65,40,0,0,1,2,1,0,0,0
0,0,0,0.0,3.7720552088742,1,17,0,5,0,1,0,0,0,0,0,0.708333333333333,0,0,0,1,2,1,0,0,0
0,1,0,0.0,3.85538854220754,1,17,0,5,111,1,0,0,0,0,1,0.708333333333333,19,0,0,1,2,1,0,0,0
0,1,0,0.0,3.82790978214397,1,16,0,5,17,1,0,0,0,0,1,0.695652173913044,0,0,0,1,2,1,0,0,0
0,0,0,0.0,3.33209539866017,1,14,0,5,0,1,0,0,0,0,0,0.666666666666667,0,0,0,1,2,1,0,0,0
0,0,0,0.0,3.69784582308441,1,15,0,5,0,1,0,0,0,0,0,0.681818181818182,0,0,0,1,2,1,0,0,0
0,1,0,0.0,3.93027037229346,1,20,0,7,3,1,0,0,0,0,1,0.740740740740741,1,0,0,0,3,1,0,1,0
0,1,0,0.0,3.48418371977919,1,13,0,5,160,1,0,0,0,0,1,0.65,0,0,0,1,2,1,0,0,0
0,1,0,0.0,3.94346518960165,1,18,0,6,234,1,0,0,0,0,1,0.72,173,0,0,1,3,1,1,0,0
0,1,0,0.285714285714286,3.76226739065149,1,16,0,5,2,1,0,0,4,0,0,0.695652173913044,2,0,0,0,2,0,0,0,0
0,1,0,0.0,3.653756708287,1,14,0,5,218,1,0,0,0,0,1,0.666666666666667,11,0,0,1,2,0,1,0,0
0,1,0,0.0,4.0667842134731,1,24,0,5,480,1,0,0,0,0,1,0.774193548387097,377,0,0,1,2,1,0,0,0
0,1,0,0.0,3.95230297766239,1,22,0,6,65,1,0,0,0,0,1,0.758620689655172,26,0,0,1,3,0,0,0,0
0,0,0,0.0,3.9677201004745,1,21,0,5,0,1,0,0,0,0,0,0.75,0,0,0,1,2,0,0,0,0
0,1,0,0.0,3.82781953111478,1,25,0,5,0,1,0,0,0,0,1,0.78125,0,0,0,1,2,1,0,0,0
0,1,0,0.0,4.06610893983748,1,21,0,5,455,1,0,0,0,0,0,0.75,68,0,0,1,2,1,1,0,0
0,1,0,0.0,3.86346518960165,1,18,0,6,0,1,0,0,0,0,0,0.72,1,0,0,0,2,1,0,1,0
0,1,0,0.0,3.8924866505712,1,27,0,5,142,1,0,0,0,0,0,0.794117647058824,125,0,0,1,2,1,0,0,0
0,1,0,0.0,3.68970373219955,1,14,0,5,1,1,0,0,0,0,1,0.666666666666667,0,0,0,1,2,1,0,0,0
0,1,0,0.0,3.7081320646586,1,16,0,5,404,1,0,0,0,0,1,0.695652173913044,6,0,0,1,2,1,0,0,0
0,0,0,0.0,3.62117554291947,1,16,0,5,0,1,0,0,0,0,0,0.695652173913044,0,0,0,1,2,1,0,0,0
0,1,0,0.0,3.86360850073124,1,25,0,5,130,1,0,0,0,0,1,0.78125,42,0,0,1,2,1,0,0,0
0,1,0,0.0,4.10188122347602,1,27,0,6,78,1,0,0,0,0,1,0.794117647058824,7,0,0,1,3,1,0,0,0
0,1,0,0.0,3.27280432733462,1,14,0,5,43,1,0,0,0,0,1,0.666666666666667,16,0,0,1,2,1,1,0,0
0,1,0,0.142857142857143,3.68970373219955,1,14,0,5,82,1,0,0,2,0,1,0.666666666666667,48,0,0,0,2,1,0,0,0
0,1,0,0.0,3.83326968951511,1,18,0,5,127,1,0,0,0,0,1,0.72,158,0,0,1,2,1,0,0,0
0,1,0,0.0,3.47135448701393,1,12,0,5,0,1,0,0,0,0,1,0.631578947368421,0,0,0,1,2,1,0,0,0
0,1,0,0.0,3.97366068968819,1,18,0,5,2,1,0,0,0,0,1,0.72,0,0,0,1,2,1,0,0,0
0,0,0,0.0,3.44286216515547,0,15,0,5,0,1,0,0,0,0,0,0.681818181818182,0,0,0,1,2,0,0,0,0
0,0,0,0.0,3.6818808028034,0,12,0,5,0,1,0,0,0,0,0,0.631578947368421,0,0,0,1,2,0,0,0,0
0,1,0,0.0,3.52257158913636,1,14,0,5,186,1,0,0,0,0,0,0.666666666666667,4,0,0,1,2,1,0,0,0
0,1,0,0.0,3.8841550945958,1,20,0,5,0,1,0,0,0,0,1,0.740740740740741,12,0,0,1,2,1,1,0,0
0,1,0,0.0,3.72944619490526,1,16,0,6,90,1,0,0,0,0,1,0.695652173913044,376,0,0,1,3,1,0,0,0
0,0,0,0.0,3.81507241011594,1,19,0,5,1,1,0,0,0,0,0,0.730769230769231,0,0,0,1,2,1,0,0,0
0,0,0,0.106382978723404,4.7823161371188,1,26,0,13,0,1,0,0,5,0,0,0.4,0,0,0,1,5,0,0,3,1
0,1,0,0.0,3.94638751913113,1,16,0,9,40,0,0,0,0,0,1,0.380952380952381,42,0,0,1,3,1,0,0,1
0,0,2,0.488095238095238,5.01455885421509,1,16,0,17,0,0,1,1,41,0,0,0.112676056338028,0,0,0,1,4,1,0,1,1
0,0,0,0.0,3.55422929667217,0,24,0,6,0,1,0,0,0,0,0,0.75,0,0,0,1,2,0,0,0,1
0,0,0,0.0,4.11640856577004,1,25,0,8,0,1,0,0,0,0,0,0.543478260869565,0,0,0,1,2,1,0,0,1
0,0,1,0.0163934426229508,4.54247693908147,1,17,0,16,0,1,1,1,1,0,0,0.217948717948718,0,0,0,0,5,1,0,1,1
0,0,0,0.257142857142857,5.17034283702838,0,26,0,9,0,1,0,0,18,0,0,0.268041237113402,0,0,0,1,4,0,0,0,1
0,0,2,0.234042553191489,4.61403497246725,1,28,0,13,0,0,0,1,11,0,0,0.394366197183099,0,0,0,1,4,1,0,0,1
0,0,0,0.130434782608696,4.13204882778696,0,14,0,6,0,1,0,0,3,0,0,0.4375,0,0,0,1,2,0,0,0,1
0,0,0,0.326923076923077,4.68282995769215,0,19,0,10,0,1,0,0,17,0,0,0.240506329113924,0,0,0,1,2,0,0,0,1
0,1,0,0.263157894736842,4.8368644311642,1,18,0,13,0,1,0,0,15,0,1,0.211764705882353,148,0,0,1,2,1,0,0,1
0,0,0,0.0,4.25352441389348,0,24,0,11,0,1,0,0,0,0,0,0.375,0,0,0,1,2,0,0,0,1
0,0,0,0.692307692307692,3.86147685938922,0,16,0,9,0,1,0,0,9,0,0,0.516129032258065,0,0,0,0,5,0,0,0,1
0,0,0,0.0666666666666666,4.37465465488818,0,39,0,9,0,1,0,0,3,0,0,0.68421052631579,0,0,0,1,4,0,0,0,1
0,0,0,0.15,3.78989809546429,0,14,0,7,0,1,1,0,3,0,0,0.466666666666667,0,0,0,0,2,0,0,0,1
0,1,0,0.0,4.03233133995105,1,22,0,8,0,1,0,0,0,0,0,0.523809523809524,0,0,0,1,2,1,0,0,1
0,0,0,0.0256410256410256,4.41075640616233,0,16,0,9,0,1,0,0,1,0,0,0.326530612244898,0,0,0,1,3,0,0,0,1
0,0,0,0.0555555555555555,4.38089722435239,0,20,0,15,0,1,1,0,3,0,0,0.277777777777778,0,0,0,0,3,0,0,0,1
0,0,0,0.0,4.10694913275815,1,16,0,6,0,1,0,0,0,0,0,0.516129032258065,0,0,0,1,2,1,0,0,1
0,0,0,0.0,4.09649487882834,0,23,0,9,0,1,0,0,0,0,0,0.348484848484849,0,0,0,1,2,0,0,0,1
0,0,0,0.0212765957446808,4.20041262465485,1,26,0,10,0,0,0,0,1,0,0,0.448275862068966,0,0,0,0,4,1,0,0,1
0,1,0,0.0,4.2695079700219,1,23,0,11,7,0,0,0,0,0,1,0.298701298701299,1,0,0,1,2,1,0,1,1
0,0,2,0.561946902654867,5.04660828692507,0,207,0,32,0,0,1,1,127,0,0,0.537662337662338,0,0,0,1,11,0,0,11,1
0,0,0,0.802631578947369,4.75345872629953,0,131,0,18,0,0,0,0,61,0,0,0.845161290322581,0,0,0,1,12,0,0,0,1
0,0,0,0.0253164556962025,4.38063089876823,1,21,0,15,0,1,1,0,2,0,0,0.21875,0,0,0,1,4,1,0,1,1
0,0,0,0.0,4.13105478274292,0,14,0,9,0,1,0,0,0,0,0,0.358974358974359,0,0,0,1,2,0,0,0,1
0,0,0,0.0222222222222222,4.16962875145022,0,21,0,9,0,1,0,0,1,0,0,0.381818181818182,0,0,0,1,3,0,0,0,1
0,1,2,0.0117647058823529,4.64430709570436,1,13,0,22,8,1,1,2,1,0,0,0.12037037037037,16,0,0,1,5,1,0,0,1
0,0,0,0.0769230769230769,4.52506634354948,0,24,0,10,0,1,0,0,3,0,0,0.461538461538462,0,0,0,1,4,0,0,0,1
0,0,0,0.0,3.66387097846927,1,11,0,7,0,1,0,0,0,0,0,0.379310344827586,0,0,0,1,2,1,0,1,1
0,0,0,0.333333333333333,4.69143136687142,1,21,0,13,0,1,0,0,20,0,0,0.225806451612903,0,0,0,1,4,1,0,1,1
0,0,1,0.215909090909091,5.48299461295445,0,16,0,11,0,0,0,1,19,0,0,0.135593220338983,0,0,0,1,3,0,0,0,1
0,0,0,0.0,3.91017927888364,0,24,0,7,0,1,0,0,0,0,0,0.774193548387097,0,0,0,1,4,0,0,0,1
0,0,0,0.0,4.24240592890528,1,25,0,11,0,1,0,0,0,0,0,0.328947368421053,0,0,0,1,3,1,0,1,1
0,0,0,0.130434782608696,4.20274449781854,0,20,0,7,0,1,0,0,3,0,0,0.606060606060606,0,0,0,0,3,0,0,0,1
0,0,0,0.0,4.60623892865339,0,19,0,10,0,0,0,0,0,0,0,0.316666666666667,0,0,0,1,3,0,0,0,1
0,0,0,0.0384615384615384,3.96132014021101,0,25,0,9,0,1,0,0,1,0,0,0.694444444444444,0,0,0,0,4,0,0,0,1
0,0,1,0.239130434782609,4.50620358676454,0,15,3,20,0,1,0,1,11,0,0,0.194805194805195,0,0,0,0,4,0,0,0,1
0,0,0,0.0,4.05422929667217,0,24,0,7,0,1,0,0,0,0,0,0.75,0,0,0,1,3,0,0,0,1
0,0,0,0.0,4.22386415089753,0,19,0,12,0,0,1,0,0,0,0,0.287878787878788,0,0,0,1,3,0,0,1,1
0,0,1,0.0434782608695652,4.66023294067319,1,21,0,8,0,1,0,1,2,0,0,0.375,0,0,0,1,2,1,0,0,1
0,0,0,0.027027027027027,4.38653005906656,1,19,0,11,0,1,0,0,1,0,0,0.387755102040816,0,0,0,1,3,1,0,0,1
0,0,0,0.0,4.15959272014025,0,15,0,9,0,1,1,0,0,0,0,0.357142857142857,0,0,0,0,3,0,0,1,1
56,0,2,0.0131578947368421,4.49389834090478,0,44,0,19,0,1,0,1,1,0,0,0.458333333333333,0,0,0,0,7,0,0,1,1
0,0,2,0.0094339622641509,5.27601594132309,0,19,0,23,0,0,0,1,1,1,0,0.146153846153846,0,0,0,1,4,0,0,1,1
0,0,0,0.0606060606060606,4.16429585920232,0,16,0,8,0,0,0,0,2,0,0,0.372093023255814,0,0,0,1,3,0,0,0,1
0,0,0,0.0,4.31703309512479,0,18,0,6,0,0,0,0,0,0,0,0.486486486486487,0,0,0,1,2,0,0,0,1
0,0,0,0.0,4.13364046964843,1,24,0,12,0,1,0,0,0,0,0,0.39344262295082,0,0,0,1,5,0,0,0,1
0,0,0,1.39130434782609,4.50392803184603,0,17,0,9,0,1,0,0,32,0,0,0.265625,0,0,0,0,4,0,0,0,1
0,0,0,0.0227272727272727,4.42628107692501,1,15,0,10,0,1,0,0,1,0,0,0.272727272727273,0,0,0,0,4,0,0,1,1
0,0,0,0.0,4.33694719652415,1,22,0,9,0,1,0,0,0,0,0,0.318840579710145,0,0,0,1,2,1,0,0,1
0,0,0,1.36363636363636,3.95444257469457,0,23,0,9,0,1,0,0,15,0,0,0.657142857142857,0,0,0,0,4,0,0,0,1
0,0,0,0.0714285714285714,3.23685730342207,0,12,0,6,0,0,0,0,1,0,0,0.571428571428571,0,0,0,1,2,0,0,0,1
0,0,0,0.0405405405405405,4.37956538850767,0,47,0,13,0,0,0,0,3,0,0,0.522222222222222,0,0,0,0,5,0,0,0,1
0,0,0,0.103448275862069,4.53294466571152,1,24,0,12,0,1,0,0,6,0,0,0.315789473684211,0,0,0,1,2,1,0,1,1
0,0,0,0.032258064516129,4.29359428958858,0,23,0,6,0,1,0,0,1,0,0,0.605263157894737,0,0,0,1,2,0,0,0,1
0,0,0,0.173913043478261,3.88485889188905,1,20,0,6,0,1,0,0,4,0,0,0.606060606060606,0,0,0,1,2,1,0,0,1
0,1,0,0.0,3.78105726791084,1,18,0,10,0,0,0,0,0,0,0,0.409090909090909,0,0,0,1,4,1,0,0,1
0,0,0,0.225352112676056,5.42554786282388,0,16,0,10,0,1,0,0,16,0,0,0.164948453608247,0,0,0,1,2,0,0,0,1
0,0,0,0.0,4.19675851165574,0,18,0,12,0,0,1,1,0,0,0,0.333333333333333,0,0,0,1,3,0,0,1,1
0,0,0,0.0,3.72439444540599,1,17,0,10,0,1,0,0,0,0,0,0.472222222222222,0,0,0,1,3,1,0,0,1
0,0,0,0.178217821782178,5.29823655213202,0,17,0,19,0,1,0,0,18,0,0,0.123188405797101,0,0,1,1,3,0,0,0,1
0,0,0,0.0357142857142857,4.30015301669771,0,21,0,6,0,1,0,0,1,0,0,0.6,0,0,0,1,2,0,0,0,1
0,0,0,0.0,4.2140221526325,1,21,0,9,0,1,0,0,0,0,0,0.456521739130435,0,0,0,1,2,1,0,0,1
0,0,0,0.1,3.92325179698034,0,14,0,6,0,1,0,0,2,0,0,0.5,0,0,0,1,2,0,0,0,1
0,0,0,0.733333333333333,3.90845284685352,0,17,0,9,0,1,0,0,11,0,0,0.485714285714286,0,0,0,0,5,0,0,0,1
0,0,2,0.0714285714285714,5.10025086790156,0,16,0,14,0,0,0,1,6,0,0,0.153846153846154,0,0,0,1,4,0,0,0,1
0,0,0,0.529411764705882,4.04716007463276,0,16,0,9,0,0,0,0,9,0,0,0.457142857142857,0,0,0,0,5,0,0,0,1
0,0,0,0.0434782608695652,4.09806851205884,0,17,0,6,0,1,0,0,1,0,0,0.566666666666667,0,0,0,1,2,0,0,0,1
0,0,0,0.0625,4.20091027950953,0,34,0,8,0,1,0,0,2,0,0,0.80952380952381,0,0,0,0,3,0,0,1,1
0,0,0,0.0,4.20667477350927,1,25,0,9,0,1,0,0,0,0,0,0.510204081632653,0,0,0,1,3,1,0,0,1
0,0,0,0.346666666666667,5.00183225691639,0,181,0,20,0,0,0,0,52,0,0,0.815315315315315,0,0,0,1,15,0,0,0,1
0,0,0,0.0357142857142857,4.23136986915173,1,30,0,9,0,1,0,0,1,0,0,0.789473684210526,0,0,0,1,3,1,0,2,1
0,0,0,0.555555555555556,4.30771480259744,0,16,0,7,0,1,1,0,10,0,0,0.457142857142857,0,0,0,1,2,0,0,0,1
0,0,0,0.0526315789473684,3.92102962173761,0,12,0,6,0,1,0,0,1,0,0,0.461538461538462,0,0,0,1,2,0,0,0,1
0,0,7,0.112903225806452,4.94409803586179,0,29,0,32,0,0,0,1,14,1,0,0.170588235294118,0,0,0,1,5,0,0,1,1
0,0,0,0.0,4.15559698047559,0,14,0,11,0,0,0,0,0,0,0,0.274509803921569,0,0,0,0,3,0,0,2,1
0,0,0,0.064516129032258,4.10869496956284,1,32,0,7,0,1,0,0,2,0,0,0.8,0,0,0,1,3,0,0,0,1
0,1,0,0.03125,3.99348241808729,1,22,0,10,0,1,0,0,1,0,0,0.511627906976744,1,0,0,1,4,1,0,0,1
0,1,0,0.214285714285714,4.20869496956284,1,22,0,6,0,1,0,0,6,0,1,0.55,154,0,0,1,2,1,0,0,1
0,0,0,0.0,4.2823789764592,0,29,0,7,0,1,0,0,0,0,0,0.591836734693878,0,0,0,1,3,0,0,0,1
0,0,1,0.0857142857142857,4.58835434717323,0,15,0,8,0,1,0,1,3,0,0,0.326086956521739,0,0,0,1,2,0,0,0,1
0,0,0,0.0303030303030303,4.19232182142742,0,25,0,7,0,1,0,0,1,0,0,0.609756097560976,0,0,0,1,3,0,0,0,1
0,0,0,0.0434782608695652,4.42856762661911,1,13,1,11,0,1,0,0,2,0,0,0.220338983050847,0,0,0,1,2,1,0,0,1
0,0,0,0.0,3.97507052036418,0,18,0,9,0,1,0,0,0,0,0,0.45,0,0,0,1,4,0,0,0,1
0,0,0,0.0416666666666666,4.0667842134731,0,18,0,6,0,1,0,0,1,0,0,0.580645161290323,0,0,0,1,2,0,0,0,1
0,0,0,0.0555555555555555,4.26460607544167,1,31,0,9,0,1,0,0,2,0,0,0.659574468085106,0,0,0,0,4,1,0,1,1
0,0,3,0.289156626506024,5.37691708192342,0,36,3,22,0,1,0,1,24,0,0,0.27906976744186,0,0,0,0,2,0,0,7,1
0,0,0,0.0377358490566037,4.74623093958718,0,19,0,7,0,1,0,0,2,0,0,0.306451612903226,0,0,0,1,3,0,0,0,1
0,0,0,0.0,3.94683749925308,0,14,0,11,0,0,0,0,0,0,0,0.304347826086957,0,0,0,1,3,0,0,1,1
0,0,0,0.0,4.29715142786216,0,23,0,10,0,0,0,0,0,0,0,0.377049180327869,0,0,0,1,3,0,0,0,1
0,0,0,1.16666666666667,4.05747607628993,0,18,0,8,0,1,0,0,14,0,0,0.529411764705882,0,0,0,0,4,0,0,0,1
0,0,0,0.388888888888889,5.04787443734879,0,77,0,26,0,0,0,0,35,0,0,0.509933774834437,0,0,0,1,11,0,0,4,1
0,0,0,0.0,4.09313906222957,0,24,0,6,0,1,0,0,0,0,0,0.75,0,0,0,1,2,0,0,0,1
0,0,0,0.0,3.79031236289437,0,18,0,9,0,1,0,0,0,0,0,0.428571428571429,0,0,0,1,2,0,0,0,1
0,0,0,0.0,3.92288956446017,0,26,0,8,0,1,0,0,0,0,0,0.577777777777778,0,0,0,1,4,0,0,0,1
0,0,0,0.466101694915254,4.76219896289731,0,113,0,21,0,0,0,0,55,0,0,0.582474226804124,0,0,0,1,9,0,0,1,1
0,0,0,0.0,4.08153237660641,1,25,0,8,0,1,0,0,0,0,0,0.757575757575758,0,0,0,1,3,0,0,1,1
0,1,0,0.0454545454545454,4.11626461566802,1,15,0,6,2,1,0,0,1,0,0,0.517241379310345,0,0,0,1,2,0,0,0,1
0,0,2,0.0253164556962025,4.67974162297296,1,18,0,24,0,1,1,2,2,0,0,0.171428571428571,0,0,0,1,6,1,0,1,1
0,0,0,0.115384615384615,4.26457837390238,1,20,0,6,0,1,0,0,3,0,0,0.571428571428571,0,0,0,1,2,1,0,0,1
0,0,0,0.0461538461538461,4.29910553769894,1,15,0,17,0,1,1,0,3,0,0,0.176470588235294,0,0,0,1,5,1,0,1,1
0,1,0,0.137931034482759,4.30585894416043,1,16,0,8,0,1,0,0,4,0,1,0.390243902439024,205,0,0,1,2,1,0,0,1
0,0,0,0.0,4.09770100588972,0,16,0,9,0,0,0,0,0,0,0,0.363636363636364,0,0,0,1,3,0,0,0,1
0,0,0,0.692307692307692,3.76473517872551,0,16,0,8,0,1,0,0,9,0,0,0.533333333333333,0,0,0,0,4,0,0,0,1
0,0,1,0.323529411764706,4.44007011654951,0,18,0,13,0,0,0,1,11,0,0,0.310344827586207,0,0,0,0,5,0,0,0,1
0,0,0,0.0,4.20245093731822,1,14,0,13,0,0,0,0,0,0,0,0.205882352941176,0,0,0,1,4,1,0,0,1
0,0,0,0.0,4.27978004543095,1,19,0,10,0,0,0,0,0,0,0,0.365384615384615,0,0,0,1,3,1,0,0,1
0,0,0,0.05,4.15249259451568,1,13,0,6,0,1,0,0,1,0,0,0.481481481481481,0,0,0,1,2,1,0,0,1
0,0,0,0.126760563380282,5.30816710514354,0,33,0,9,0,1,0,0,9,0,0,0.370786516853933,0,0,0,1,3,0,0,1,1
0,0,0,0.928571428571429,4.48762164680207,0,16,0,9,0,1,0,0,26,0,0,0.253968253968254,0,0,0,0,4,0,0,0,1
0,0,0,0.0,4.23728531157327,0,21,0,7,0,1,0,0,0,0,0,0.477272727272727,0,0,0,1,3,0,0,0,1
0,0,0,0.37037037037037,4.71763114878502,0,27,0,9,0,1,0,0,20,0,0,0.325301204819277,0,0,0,1,2,0,0,0,1
0,0,0,0.0,4.07721207838113,0,21,0,9,0,1,0,0,0,0,0,0.538461538461538,0,0,0,1,5,0,0,0,1
0,0,0,0.166666666666667,4.6810040553605,0,8,0,9,0,1,0,0,7,0,0,0.137931034482759,0,0,0,1,2,0,0,2,1
0,0,0,0.0,4.21112267612989,1,26,0,16,0,0,0,0,0,0,0,0.252427184466019,0,0,0,1,4,1,0,1,1
0,0,0,0.0454545454545454,3.98989809546429,0,16,0,7,0,1,0,0,1,0,0,0.533333333333333,0,0,0,1,2,0,0,0,1
0,1,0,0.0,3.82393489628406,1,16,0,6,0,1,1,0,0,0,1,0.666666666666667,147,0,0,1,2,1,0,0,1
0,0,0,0.0,4.36563657607729,0,26,0,9,0,0,0,0,0,0,0,0.481481481481481,0,0,0,1,3,0,0,0,1
0,0,0,0.0303030303030303,4.22220806840402,0,23,0,9,0,1,0,0,1,0,0,0.534883720930233,0,0,0,0,3,0,0,1,1
0,0,4,0.132075471698113,4.90785757128045,0,31,0,19,0,0,1,1,7,0,0,0.392405063291139,0,0,0,1,4,0,0,0,1
0,0,0,0.0,4.183014003266,1,21,0,6,0,1,0,0,0,0,0,0.6,0,0,0,1,2,1,0,0,1
0,0,3,0.166101694915254,5.90548931470465,0,49,3,38,0,1,0,1,49,0,0,0.128272251308901,0,0,0,1,4,0,0,8,1
0,0,0,0.0,4.07189445851561,1,19,0,6,0,1,0,0,0,0,0,0.558823529411765,0,0,0,1,2,1,0,0,1
0,0,0,0.0196078431372549,4.60025396578659,1,25,0,21,0,0,0,0,2,0,0,0.2,0,0,0,0,3,1,0,2,1
0,0,1,0.0113636363636364,4.54637508720191,0,23,0,19,0,0,0,1,1,0,0,0.212962962962963,0,0,0,1,7,0,0,0,1
